11144 Portobelo Dr, San Diego, CA 92124	92124	32.84182	-117.085765
1116 Washington Pl, San Diego, CA 92103	92103	32.750084	-117.173729
11189 Kelowna Rd Apt 51, San Diego, CA 92126	92126	32.926792	-117.140266
11214 Linares St, San Diego, CA 92129	92129	32.992431	-117.094278
11228 Portobelo Dr, San Diego, CA 92124	92124	32.84259	-117.083901
11255 Affinity Ct Unit 100, San Diego, CA 92131	92131	32.923211	-117.111631
11257 Provencal Pl, San Diego, CA 92128	92128	32.966603	-117.089204
11258 Squamish Rd, San Diego, CA 92126	92126	32.927554	-117.135072
11275 Affinity Ct Unit 118, San Diego, CA 92131	92131	32.924242	-117.110739
11325 Miro Cir, San Diego, CA 92131	92131	32.920116	-117.108729
11335 Copperleaf Ln, San Diego, CA 92124	92124	32.811224	-117.082843
11354 Matinal Cir, San Diego, CA 92127	92127	33.030638	-117.08424
1137 Eureka St Apt 1, San Diego, CA 92110	92110	32.767147	-117.188473
1137 S 41st St Unit 22, San Diego, CA 92113	92113	32.694685	-117.105837
11468 Alcalde Ct, San Diego, CA 92127	92127	33.040796	-117.07929
11472 Palito Ct, San Diego, CA 92127	92127	33.037259	-117.080547
11488 Azucena Dr, San Diego, CA 92124	92124	32.815196	-117.080443
1148 Cotton St, San Diego, CA 92102	92102	32.717695	-117.094986
1150 Anchorage Ln Unit 314, San Diego, CA 92106	92106	32.72046	-117.229132
1150 Anchorage Ln Unit 612, San Diego, CA 92106	92106	32.72046	-117.229132
1150 J St Unit 208, San Diego, CA 92101	92101	32.709724	-117.154188
1150 J St Unit 514, San Diego, CA 92101	92101	32.709724	-117.154188
11518 Oculto Rd, San Diego, CA 92127	92127	33.02582	-117.083966
11533 Big Canyon Ln, San Diego, CA 92131	92131	32.928182	-117.014242
11540 Punta Dulcina, San Diego, CA 92131	92131	32.927157	-117.016211
1155 Atwater St, San Diego, CA 92154	92154	32.575587	-117.099328
1160 Pine St, Coronado, CA 92118	92118	32.687562	-117.190207
11702 Cypress Canyon Rd, San Diego, CA 92131	92131	32.927759	-117.074964
11767 Windcrest Ln, San Diego, CA 92128	92128	32.971508	-117.082665
11915 Tivoli Park Row Unit 2, San Diego, CA 92128	92128	32.976532	-117.073675
11927 Lomica Dr, San Diego, CA 92128	92128	33.015045	-117.07243
11940 Cypress Canyon Rd Unit 1, San Diego, CA 92131	92131	32.933593	-117.085068
11948 Black Mountain Rd Unit 27, San Diego, CA 92129	92129	32.935733	-117.126952
11958 Avenida Consentido, San Diego, CA 92128	92128	33.011507	-117.071999
11970 Heatherwood Hollow Ct, San Diego, CA 92128	92128	32.937089	-117.077783
1199 Pacific Hwy Unit 1706, San Diego, CA 92101	92101	32.717272	-117.170518
12011 World Trade Dr Unit 3, San Diego, CA 92128	92128	32.980385	-117.074339
12059 Alta Carmel Ct Unit 165, San Diego, CA 92128	92128	32.992528	-117.072859
1205 Calle Seabass Unit 46, San Diego, CA 92154	92154	32.572271	-117.021185
1210 Bush St, San Diego, CA 92103	92103	32.747608	-117.174308
1210 Pine Dr, El Cajon, CA 92020	92020	32.779736	-116.981337
12132 Royal Birkdale Row Unit 405, San Diego, CA 92128	92128	33.001336	-117.071311
1213 Bay Dr #f22, National City, CA 91950	91950	32.660803	-117.112513
1213 Thalia St, San Diego, CA 92154	92154	32.574359	-117.097668
12178 Ferncrest Pl, San Diego, CA 92128	92128	32.973779	-117.069518
12199 Avenida Consentido, San Diego, CA 92128	92128	33.010336	-117.067769
121 Orange Ave Space 117, Chula Vista, CA 91911	91911	32.598581	-117.056852
121 Orange Ave Space 86, Chula Vista, CA 91911	91911	32.598581	-117.056852
12214 Rancho Bernardo Rd #b, San Diego, CA 92128	92128	33.020196	-117.065723
12277 Caminito Mira Del Mar, San Diego, CA 92130	92130	32.940655	-117.233349
12284 Semillon Blvd, San Diego, CA 92131	92131	32.914665	-117.06755
12289 Bajada Rd, San Diego, CA 92128	92128	33.02984	-117.07095
12299 Ranch House Rd, San Diego, CA 92128	92128	33.034177	-117.064245
12312 Paseo Lucido Apt D, San Diego, CA 92128	92128	33.008423	-117.06805
1233 22nd St Unit 11, San Diego, CA 92102	92102	32.718563	-117.143745
1236 25th St, San Diego, CA 92102	92102	32.718622	-117.140618
1236 E 16th St, National City, CA 91950	91950	32.672407	-117.091004
12393 Conquistador Way, San Diego, CA 92128	92128	33.025165	-117.062794
12404 Paseo Lucido Apt 162, San Diego, CA 92128	92128	33.005566	-117.06435
1240 India St Unit 1906, San Diego, CA 92101	92101	32.718587	-117.168424
12463 Bodega Way, San Diego, CA 92128	92128	33.03294	-117.06129
12468 Creekview Dr, San Diego, CA 92128	92128	32.945093	-117.090447
12515 Oaks North Dr Unit 233, San Diego, CA 92128	92128	33.032114	-117.058995
12519 Glenoak Rd, Poway, CA 92064	92064	32.973433	-117.059058
12530 Carmel Creek Rd #8-134, San Diego, CA 92130	92130	32.943756	-117.23139
1253 15th St, Imperial Beach, CA 92154	92154	32.5737	-117.101093
12533 El Camino Real Unit A, San Diego, CA 92130	92130	32.945829	-117.236371
12535 Ragweed St, San Diego, CA 92129	92129	32.943796	-117.1352
12556 Pomerado Ct, San Diego, CA 92128	92128	33.022495	-117.059547
12558 Taunt Pl, Poway, CA 92064	92064	32.972521	-117.057036
1255 Sea Bird Way, San Diego, CA 92154	92154	32.575814	-117.030591
12574 Montellano Ter, San Diego, CA 92130	92130	32.946157	-117.227003
12580 Carmel Creek Rd Unit 39, San Diego, CA 92130	92130	32.94391	-117.231331
12586 Oaks North Dr Unit 4, San Diego, CA 92128	92128	33.034402	-117.058828
1259 Klauber Ave #a, San Diego, CA 92114	92114	32.718004	-117.055364
12602 Carmel Country Rd Unit 9, San Diego, CA 92130	92130	32.950333	-117.229346
12606 Camino Emparrado, San Diego, CA 92128	92128	33.039668	-117.058737
12614 Carmel Country Rd Unit 49, San Diego, CA 92130	92130	32.949618	-117.229256
12684 Legacy Rd, San Diego, CA 92131	92131	32.92692	-117.05976
12694 Legacy Rd, San Diego, CA 92131	92131	32.926896	-117.059613
12719 Robison Blvd Apt 2, Poway, CA 92064	92064	32.956873	-117.05503
12748 Robison Blvd, Poway, CA 92064	92064	32.957306	-117.05451
12843 Caminito Del Canto, Del Mar, CA 92014	92014	32.935268	-117.25406
12843 Caminito Del Canto, Del Mar, CA 92014	92014	32.935435	-117.254183
12847 Cijon St, San Diego, CA 92129	92129	32.950958	-117.110611
12857 Caminito Del Canto, Del Mar, CA 92014	92014	32.935268	-117.25406
12857 Caminito Del Canto, Del Mar, CA 92014	92014	32.935435	-117.254183
12911 Via Latina, Del Mar, CA 92014	92014	32.934396	-117.247611
12955 Cristallo Pl, San Diego, CA 92130	92130	32.955717	-117.221702
12996 Via Esperia, Del Mar, CA 92014	92014	32.935595	-117.251563
12996 Via Esperia Lot Parcel, Del Mar, CA 92014	92014	32.935595	-117.251563
13001 Triumph Dr, Poway, CA 92064	92064	32.979439	-117.050294
13011 Caminito Mar Villa, Del Mar, CA 92014	92014	32.937359	-117.253436
13031 Sundance Ave, San Diego, CA 92129	92129	32.95621	-117.134839
13055 Abing Ave, San Diego, CA 92129	92129	32.95572	-117.144011
1305 Elevation Rd, San Diego, CA 92110	92110	32.769854	-117.198116
13061 Via Del Valedor, San Diego, CA 92129	92129	32.955019	-117.111487
13073 Shalimar Pl, Del Mar, CA 92014	92014	32.937829	-117.243727
1311 La Palma St Unit 1, San Diego, CA 92109	92109	32.791614	-117.243811
13146 Sunset Point Way, San Diego, CA 92130	92130	32.956479	-117.214164
1317 Caminito Floreo, La Jolla, CA 92037	92037	32.815086	-117.25173
1320 Muirlands Dr, La Jolla, CA 92037	92037	32.827655	-117.263459
1321 Pacific Beach Dr Apt A, San Diego, CA 92109	92109	32.792733	-117.24399
13223 Ireland Ln, San Diego, CA 92129	92129	32.959578	-117.144407
1322 W San Ysidro Blvd S #b, San Ysidro, CA 92173	92173	32.564196	-117.069086
13250 Wimberly Sq, San Diego, CA 92128	92128	32.958166	-117.09403
13259 Wimberly Sq Unit 255, San Diego, CA 92128	92128	32.958166	-117.09403
1325 S 45th St Lot 66, San Diego, CA 92113	92113	32.692739	-117.097444
1326 Cassiopeia Ln, San Diego, CA 92154	92154	32.573346	-117.037354
1327 Holly Ave, Imperial Beach, CA 91932	91932	32.571357	-117.105053
13283 Evening Sky Ct, San Diego, CA 92130	92130	32.959648	-117.21323
13283 Rancho Penasquitos Blvd Unit J108, San Diego, CA 92129	92129	32.957534	-117.110345
1330 Inspiration Dr, La Jolla, CA 92037	92037	32.825819	-117.263345
13324 Caminito Ciera Unit 8, San Diego, CA 92129	92129	32.96056	-117.104043
13329 Caminito Ciera Unit 72, San Diego, CA 92129	92129	32.961081	-117.102723
13334 Carriage Heights Cir, Poway, CA 92064	92064	32.957248	-117.053357
1333 8th Ave Unit 605, San Diego, CA 92101	92101	32.71924	-117.15716
13339 Caminito Ciera Unit 81, San Diego, CA 92129	92129	32.961081	-117.102723
13352 Silver Lake Dr, Poway, CA 92064	92064	32.958534	-117.056238
13371 Summit Cir, Poway, CA 92064	92064	32.996487	-117.044789
13400 Mountainside Dr, Poway, CA 92064	92064	32.958599	-117.058572
13421 Utopia Rd, Poway, CA 92064	92064	32.959619	-117.054756
13427 Calle Colina, Poway, CA 92064	92064	33.01486	-117.043655
13432 Carriage Rd, Poway, CA 92064	92064	32.959919	-117.054423
13444 Cayuga Dr, Poway, CA 92064	92064	32.96091	-117.048465
1344 Hornblend St, San Diego, CA 92109	92109	32.798143	-117.245158
13464 Cool Lake Way, San Diego, CA 92128	92128	32.961176	-117.092228
1346 Hornblend St, San Diego, CA 92109	92109	32.798043	-117.245134
13554 Jadestone Way, San Diego, CA 92130	92130	32.962634	-117.233719
13576 Penfield Point, San Diego, CA 92130	92130	32.964989	-117.208467
135 Timely Ter, San Diego, CA 92114	92114	32.703944	-117.050576
13608 Catawba Dr, Poway, CA 92064	92064	32.964776	-117.046904
13683 Essence Rd, San Diego, CA 92128	92128	32.969023	-117.067697
1369 S Judson Way, Chula Vista, CA 91911	91911	32.60929	-117.048556
13700 Old El Camino Real, San Diego, CA 92130	92130	32.966955	-117.231897
13725 Stoney Gate Pl, San Diego, CA 92128	92128	32.967103	-117.085266
13733 Powers Rd, Poway, CA 92064	92064	32.963437	-117.061615
13738 Bassmore Dr, San Diego, CA 92129	92129	32.965854	-117.113956
13754 Pomerado Rd, Poway, CA 92064	92064	32.963849	-117.062908
1375 Grand Ave, San Diego, CA 92109	92109	32.796671	-117.244116
13760 Fontanelle Pl, San Diego, CA 92128	92128	32.969797	-117.08008
1380 Knoxville St, San Diego, CA 92110	92110	32.774482	-117.202956
1381 Palm Ave Space 36, San Diego, CA 92154	92154	32.583021	-117.102933
1381 Palm Ave Space 40, San Diego, CA 92154	92154	32.583021	-117.102933
13828 Torrey Bella Ct, San Diego, CA 92129	92129	32.96897	-117.145815
13840 Rancho Capistrano Bnd, San Diego, CA 92130	92130	32.96858	-117.209754
1388 Kettner Blvd #3005, San Diego, CA 92101	92101	32.71945	-117.169425
13944 Powers Rd, Poway, CA 92064	92064	32.967669	-117.062163
1398 Lieta St, San Diego, CA 92110	92110	32.777408	-117.207057
14050 Rancho Vista Bnd, San Diego, CA 92130	92130	32.971457	-117.216902
1414 Camino Zalce, San Diego, CA 92111	92111	32.771859	-117.170797
14154 Caminito Vistana, San Diego, CA 92130	92130	32.974978	-117.15572
1415 4th St, Coronado, CA 92118	92118	32.69303	-117.170754
14204 Marianopolis Way, San Diego, CA 92129	92129	32.974237	-117.126576
14207 Caminito Vistana, San Diego, CA 92130	92130	32.97737	-117.159558
1420 Hilltop Dr Unit 102, Chula Vista, CA 91911	91911	32.605621	-117.052714
14308 Dalia Dr, San Diego, CA 92130	92130	32.9778	-117.201674
1431 Pacific Hwy Unit 207, San Diego, CA 92101	92101	32.720323	-117.170483
14321 Salida Del Sol, San Diego, CA 92127	92127	32.979574	-117.156225
1433 Coolidge Ave, National City, CA 91950	91950	32.669262	-117.107558
1434 Hilltop Dr Unit 30, Chula Vista, CA 91911	91911	32.60408	-117.052918
1441 9th Ave Unit 304, San Diego, CA 92101	92101	32.720362	-117.156382
1441 9th Ave Unit 311, San Diego, CA 92101	92101	32.720362	-117.156382
1443 Locust St, San Diego, CA 92106	92106	32.725793	-117.229488
14465 Old Creek Rd, San Diego, CA 92131	92131	32.924179	-117.028562
1450 Iris Ave Unit 28, Imperial Beach, CA 91932	91932	32.56945	-117.102487
1460 Paseo Aurora, San Diego, CA 92154	92154	32.571576	-117.038499
14660 Via Fiesta Unit 3, San Diego, CA 92127	92127	32.990387	-117.164508
14660 Via Fiesta Unit 4, San Diego, CA 92127	92127	32.990387	-117.164508
1466-74 Pescadero Dr, San Diego, CA 92107	92107	32.738084	-117.254791
14688 Via Fiesta Unit 4, San Diego, CA 92127	92127	32.990595	-117.163892
14733 Caminito Orense Este, San Diego, CA 92129	92129	32.982256	-117.088915
1473 Chalcedony St, San Diego, CA 92109	92109	32.803703	-117.244301
14813 Morningside Dr, Poway, CA 92064	92064	32.983387	-117.06372
14868 Chesfield Ct, San Diego, CA 92127	92127	32.996228	-117.126196
1486 Cactusridge St, San Diego, CA 92105	92105	32.720626	-117.115237
148 Garfield Ave, El Cajon, CA 92020	92020	32.795538	-116.997416
14942 Avenida Venusto Unit 105, San Diego, CA 92128	92128	32.990243	-117.069523
1501 India St Unit 402, San Diego, CA 92101	92101	32.721252	-117.167833
1503 Orange St, National City, CA 91950	91950	32.676513	-117.080635
1504 Fern St, San Diego, CA 92102	92102	32.721472	-117.129618
1509 Kettner Blvd, San Diego, CA 92101	92101	32.72113	-117.168959
1514 7th Ave Unit 602, San Diego, CA 92101	92101	32.721317	-117.158677
15155 Susita St, San Diego, CA 92129	92129	32.989873	-117.088366
15165 Amso St, Poway, CA 92064	92064	32.989224	-117.057327
15165 Maple Grove Ln, San Diego, CA 92131	92131	32.921557	-117.020805
1520 El Camino Del Teatro, La Jolla, CA 92037	92037	32.829951	-117.261055
1522 Alcala Pl, San Diego, CA 92111	92111	32.775678	-117.176322
15293 Maturin Dr Unit 92, San Diego, CA 92127	92127	33.004522	-117.089614
1530 Harding Ave, National City, CA 91950	91950	32.66798	-117.108747
1531 Coast Walk, La Jolla, CA 92037	92037	32.848084	-117.267014
15410 Via Sansal, Poway, CA 92064	92064	32.993552	-117.056734
1542 Rochdale Ln, San Diego, CA 92154	92154	32.568303	-117.084993
15434 Tanner Ridge Cir, San Diego, CA 92127	92127	33.010103	-117.136791
15489 Artesian Ridge Rd, San Diego, CA 92127	92127	33.01473	-117.151164
15489 Bristol Ridge Ter, San Diego, CA 92127	92127	33.014339	-117.145388
1548 Cushman Ave, San Diego, CA 92110	92110	32.773002	-117.195049
15512 Mission Preserve Pl, San Diego, CA 92131	92131	32.924415	-117.01545
1551 4th Ave Unit 407, San Diego, CA 92101	92101	32.721655	-117.160823
1551 4th Ave Unit 504, San Diego, CA 92101	92101	32.721655	-117.160823
15557 Via La Ventana, San Diego, CA 92131	92131	32.923226	-117.013542
15558 Camden Pl, San Diego, CA 92131	92131	32.92503	-117.01388
1555 Coast Walk, La Jolla, CA 92037	92037	32.84845	-117.266547
15671 Via Santa Pradera, San Diego, CA 92131	92131	32.932111	-117.012276
15776 Boulder Mountain Rd, Poway, CA 92064	92064	33.000321	-117.043642
15795 Bacara Ct, San Diego, CA 92131	92131	32.925398	-117.007978
1583 Kettner Blvd, San Diego, CA 92101	92101	32.721594	-117.168931
1586 Santa Carolina, San Diego, CA 92154	92154	32.564833	-117.013755
15873 Concord Ridge Ter, San Diego, CA 92127	92127	33.019641	-117.136876
1600 Palm Ave Space 61, San Diego, CA 92154	92154	32.584847	-117.100017
16025 Caminito Aire Puro, San Diego, CA 92128	92128	33.004762	-117.064422
1608 Mission Cliff Dr, San Diego, CA 92116	92116	32.762763	-117.148876
1614 Caminito Barlovento, La Jolla, CA 92037	92037	32.822363	-117.248265
16200 Camden Cir, San Diego, CA 92127	92127	33.01747	-117.124936
1621 Hotel Cir S #unit E128, San Diego, CA 92108	92108	32.757866	-117.178492
1624 Cypress Ave Apt 7b, San Diego, CA 92103	92103	32.744656	-117.148455
1625 Pentecost Way Unit 2, San Diego, CA 92105	92105	32.722702	-117.081382
16262 Oliver Way, San Diego, CA 92127	92127	33.017471	-117.124936
16303 Veridian Cir, San Diego, CA 92127	92127	33.009698	-117.124128
1633 Pentecost Way Unit 8, San Diego, CA 92105	92105	32.722702	-117.081382
1640 La Jolla Rancho Rd, La Jolla, CA 92037	92037	32.82607	-117.25763
16410 Caminito Vecinos Unit 138, San Diego, CA 92128	92128	33.012822	-117.056314
16411 Senda Pl, San Diego, CA 92128	92128	33.0111	-117.061483
1643 6th Ave Apt 102, San Diego, CA 92101	92101	32.722366	-117.159131
16443 Top O Crosby, San Diego, CA 92127	92127	33.021464	-117.165014
1644 Linwood St, San Diego, CA 92103	92103	32.743617	-117.179058
1645 Emerald St Apt 2j, San Diego, CA 92109	92109	32.801586	-117.240342
16464 Avenida Venusto Unit C, San Diego, CA 92128	92128	33.012154	-117.074914
1647-1649 1629 Weaver St, San Diego, CA 92114	92114	32.719001	-117.066336
16475 Bernardo Oaks Dr, San Diego, CA 92128	92128	33.012417	-117.063826
1650 8th Ave Unit 107, San Diego, CA 92101	92101	32.722609	-117.157937
1653 Chatsworth Blvd, San Diego, CA 92107	92107	32.731772	-117.236765
16544 Franzen Farm Rd, San Diego, CA 92127	92127	33.015006	-117.158456
1654 Locust St, San Diego, CA 92106	92106	32.72887	-117.227342
16640 San Salvador Ct, San Diego, CA 92128	92128	33.015196	-117.068421
16659 Bernardo Oaks Dr, San Diego, CA 92128	92128	33.015199	-117.063811
16659 Gill Loop, San Diego, CA 92127	92127	33.018622	-117.128691
16750 Coyote Bush Dr #72, San Diego, CA 92127	92127	33.019346	-117.12955
16755 Coyote Bush Dr #50, San Diego, CA 92127	92127	33.019744	-117.127604
16755 Coyote Bush Dr #92, San Diego, CA 92127	92127	33.019708	-117.128247
16762 Santa Corina Ct, San Diego, CA 92127	92127	33.009472	-117.106432
16809 Saintsbury Gln, San Diego, CA 92127	92127	33.021729	-117.12117
16848 Saintsbury Gln #38, San Diego, CA 92127	92127	33.021729	-117.12117
16850 Bernardo Oaks Dr, San Diego, CA 92128	92128	33.01847	-117.066139
1687 Pentecost Way Unit 7, San Diego, CA 92105	92105	32.722901	-117.081393
17022 Calle Trevino Unit 4, San Diego, CA 92127	92127	33.02378	-117.110436
17027 Bernardo Center Dr Apt A, San Diego, CA 92128	92128	33.023674	-117.073768
1702 Colgate Cir, La Jolla, CA 92037	92037	32.822681	-117.254377
17069 Albert Ave, San Diego, CA 92127	92127	33.027709	-117.114635
17075 W Bernardo Dr Unit 104, San Diego, CA 92127	92127	33.025354	-117.081331
17131 W Bernardo Dr Unit 208, San Diego, CA 92127	92127	33.026519	-117.080871
1718 Cripple Creek Dr Unit 2, Chula Vista, CA 91915	91915	32.620077	-116.958297
1718 Cripple Creek Dr Unit 4, Chula Vista, CA 91915	91915	32.620077	-116.958297
1724 Ocean Front St Unit 3, San Diego, CA 92107	92107	32.744185	-117.254558
1727 Melrose Ave Unit 34, Chula Vista, CA 91911	91911	32.593708	-117.038685
1727 Mission Cliff Dr, San Diego, CA 92116	92116	32.762967	-117.147029
1729 W Montecito Way, San Diego, CA 92103	92103	32.752485	-117.179244
1733 E 16th St Apt L, National City, CA 91950	91950	32.674632	-117.086294
17417 Plaza Dolores, San Diego, CA 92128	92128	33.02771	-117.051293
17419 Graciosa Rd, San Diego, CA 92128	92128	33.030607	-117.071736
17424 Plaza Dolores, San Diego, CA 92128	92128	33.029359	-117.052329
17543 Saint Andrews Dr, Poway, CA 92064	92064	33.029618	-117.039906
17630 Azucar Way, San Diego, CA 92127	92127	33.035998	-117.085875
17648 Plaza Acosta, San Diego, CA 92128	92128	33.037025	-117.051413
17762 Vineyard Ln, Poway, CA 92064	92064	33.030628	-117.045529
1777 Puterbaugh St, San Diego, CA 92103	92103	32.745869	-117.180844
17806 Frondoso Dr, San Diego, CA 92128	92128	33.037306	-117.061761
17896 Old Winery Way, Poway, CA 92064	92064	33.034422	-117.045172
17927 Sencillo Dr, San Diego, CA 92128	92128	33.037301	-117.063024
1804 Cedar St, San Diego, CA 92154	92154	32.585264	-117.095401
18070 Polvera Way, San Diego, CA 92128	92128	33.046394	-117.05843
1811 Law St, San Diego, CA 92109	92109	32.805985	-117.238461
18121 Sencillo Dr, San Diego, CA 92128	92128	33.041311	-117.061406
1819 Smythe Ave Space 20, San Ysidro, CA 92173	92173	32.564706	-117.048234
1820 30th St, San Diego, CA 92102	92102	32.724846	-117.130494
1838-1840 Guy St, San Diego, CA 92110	92110	32.746104	-117.181914
1845 Bayview Heights Dr Unit 100, San Diego, CA 92105	92105	32.723247	-117.078184
1845 Bayview Heights Dr Unit 110, San Diego, CA 92105	92105	32.723247	-117.078184
